code,1999/12/31,2000/12/31,2001/12/31,2002/12/31,2003/12/31,2004/12/31,2005/12/31,2006/12/31,2007/12/31,2008/12/31,2009/12/31,2010/12/31,2011/12/31,2012/12/31,2013/12/31,2014/12/31,2015/12/31,2016/12/31,2017/12/31,2018/12/31,ipo
002363.SZ,0,0,0,0,0,0,0,56.371,69.2522,59.283,62.9919,43.8984,47.8419,50.221,40.6724,39.8035,34.7157,28.4221,30.0395,31.0636,2010
002364.SZ,0,0,0,0,0,0,0,53.2004,52.5649,41.2925,37.765,11.9233,13.6766,16.3206,12.6239,20.2914,24.3313,9.7375,11.2749,12.4445,2010
002365.SZ,0,0,0,0,0,0,0,30.579,24.7178,31.6591,17.7227,6.9808,8.9733,9.629,10.1886,6.6673,6.9407,7.5564,14.8888,16.7499,2010
002366.SZ,0,0,0,0,0,0,0,42.9013,48.7819,41.2205,46.3487,17.3902,18.1287,22.3177,19.8554,20.2181,65.4294,61.5236,58.339,54.8937,2010
002367.SZ,0,0,0,0,0,0,0,64.8654,58.3241,55.0568,64.9953,39.9437,37.7259,38.2925,41.2462,45.6471,41.5285,32.4042,32.5331,42.173,2010
002368.SZ,0,0,0,0,0,0,0,81.0131,76.7715,76.0414,75.1282,48.0684,46.6318,57.5588,51.3135,51.3074,62.5073,68.0128,67.3665,67.4983,2010
002369.SZ,0,0,0,0,0,0,0,56.6984,59.322,50.6472,65.9693,33.2083,43.1179,31.662,40.9,57.2259,58.2472,48.683,47.8701,42.8746,2010
002370.SZ,0,0,0,0,0,0,0,55.0275,56.4254,51.4838,47.9964,16.7663,14.5086,13.9456,11.4778,11.9281,61.5151,11.161,13.4691,23.4462,2010
002371.SZ,0,0,0,0,0,50.4966,60.5003,58.424,59.711,58.8746,65.2046,53.5121,61.8644,48.5274,48.5903,49.458,51.503,48.5725,57.2718,62.4914,2010
002372.SZ,0,0,0,0,0,0,0,52.9763,55.3216,50.1546,53.4835,16.5941,19.4405,15.2915,15.4703,17.2845,17.4991,25.1721,23.5213,20.7377,2010
002373.SZ,0,0,0,0,0,0,0,78.9627,65.097,56.9624,59.5966,17.8452,27.6673,42.422,42.3908,53.2107,28.6922,40.7806,41.3548,37.5057,2010
002374.SZ,0,0,0,0,0,0,0,66.2541,47.1261,48.9877,43.1936,20.3935,34.8989,30.6488,34.1898,34.5013,47.0239,40.4183,49.6163,55.252,2010
002375.SZ,0,0,0,0,0,0,0,84.5743,71.6802,64.6825,67.3943,45.9316,57.3745,63.9157,65.0426,61.9309,60.732,60.1325,60.9442,61.1699,2010
002376.SZ,0,0,0,0,0,0,0,39.4646,34.3276,38.9801,49.3063,15.1454,15.3809,15.7745,30.2472,27.106,31.8323,31.646,28.8985,25.7604,2010
002377.SZ,0,0,0,0,0,0,0,61.2261,73.465,66.6825,70.7625,47.2035,45.2555,52.7641,55.3513,61.5072,50.2206,40.4958,25.5736,22.4746,2010
002378.SZ,0,0,0,0,0,0,0,72.7927,63.8129,60.2227,54.5787,43.1798,41.6414,50.0072,52.4799,34.7069,39.0272,41.0944,45.3375,50.0452,2010
002379.SZ,0,0,0,0,0,0,0,80.4647,69.2495,72.2243,81.5836,63.9305,75.8825,68.2822,75.3994,74.0599,44.6087,18.8611,7.1145,11.2904,2010
002380.SZ,0,0,0,0,0,0,0,28.5647,43.297,40.2599,37.0817,9.6912,8.0662,10.0166,14.6083,15.3503,21.1579,12.0763,14.2944,14.8033,2010
002381.SZ,0,0,0,0,0,0,0,65.6027,55.378,59.3606,48.7165,19.9828,30.003,25.1228,20.3009,21.046,19.5914,26.5439,18.2369,19.8059,2010
002382.SZ,0,0,0,0,0,0,0,74.6716,62.6079,51.574,46.4508,11.6866,30.0642,41.5208,48.9988,34.764,20.9375,18.0833,22.2493,38.5762,2010
002383.SZ,0,0,0,0,0,0,0,62.2283,38.1443,27.588,21.467,3.9655,9.4277,7.6777,18.7073,21.5816,26.2028,27.0369,54.6599,59.0634,2010
002384.SZ,0,0,0,0,0,0,0,61.0171,45.33,44.2136,47.0454,17.9473,24.972,51.8023,58.9591,70.4895,60.6763,81.8564,64.7614,72.9067,2010
002385.SZ,0,0,0,0,0,0,0,60.6437,64.7276,60.0614,53.7929,21.3339,24.206,24.969,35.5142,40.3204,33.1446,34.2768,38.8962,40.7907,2010
002386.SZ,0,0,0,0,0,0,0,64.5448,61.5107,61.1048,61.905,56.6524,64.6108,67.1714,68.8486,70.9729,67.5561,69.0656,67.7385,63.3695,2010
002387.SZ,0,0,0,0,0,0,0,51.5416,55.3498,54.2139,50.0976,9.6447,8.9151,13.732,24.2602,36.9426,40.7236,44.468,91.6414,48.0677,2010
002388.SZ,0,0,0,0,0,0,0,61.6771,55.7094,41.4006,32.0857,10.1902,8.3922,6.8741,5.5117,30.1807,32.5779,52.8441,30.1164,35.2522,2010
002389.SZ,0,0,0,0,0,0,0,67.9062,55.9523,43.3733,28.1056,7.8457,14.8611,7.6363,13.0892,23.6468,8.0374,11.7225,18.6967,19.7735,2010
002390.SZ,0,0,0,0,0,0,0,61.9956,55.4868,53.0884,46.2456,14.732,21.2312,23.3767,30.3165,52.9435,58.9692,39.9374,43.4657,52.3828,2010
002391.SZ,0,0,0,0,0,65.2182,62.2575,62.3857,60.6745,55.5452,45.748,4.446,6.0019,10.0981,13.8226,26.9314,18.6896,26.2894,19.9866,19.5496,2010
002392.SZ,0,0,0,0,0,0,0,39.1863,37.6714,35.7331,36.4993,13.6073,19.274,21.0881,23.4671,27.365,39.3112,38.6328,40.6979,33.4142,2010
002393.SZ,0,0,0,0,0,0,0,48.0649,50.5516,36.3018,46.6211,2.8279,2.2383,5.0475,9.2549,10.4035,12.8907,13.5006,16.3583,17.9936,2010
002394.SZ,0,0,0,0,0,0,0,64.6031,63.7321,61.818,56.3075,24.4541,19.1539,38.0522,36.4417,36.6455,39.7374,39.0043,26.6104,24.1799,2010
002395.SZ,0,0,0,0,0,0,0,73.1212,63.3956,56.4935,54.3855,18.5156,17.6651,17.3866,21.5896,24.0753,23.8395,24.7092,26.026,34.1581,2010
002396.SZ,0,0,0,0,0,0,61.8706,67.1489,67.9302,59.0749,54.3479,30.5686,31.3861,30.0095,33.617,35.4295,36.8538,35.6386,41.7781,39.073,2010
002397.SZ,0,0,0,0,0,76.9751,74.3532,69.9452,68.1084,71.7863,67.998,24.8703,30.4085,30.7078,32.9394,32.1537,29.3547,38.8483,36.3411,37.8338,2010
002398.SZ,0,0,0,0,0,0,0,47.6368,44.1593,46.6625,45.3015,15.8889,15.411,26.5718,28.4861,23.2301,17.6348,18.0817,26.0838,30.8535,2010
002399.SZ,0,0,0,0,0,0,0,73.8315,43.1794,46.8261,22.2526,1.2728,0.7521,2.5973,2.464,15.8885,27.7392,37.3642,41.7215,54.268,2010
002400.SZ,0,0,0,0,0,0,0,87.5295,80.3719,76.0762,72.9397,41.1184,42.8056,47.0221,45.2783,56.3844,65.6484,47.6939,46.9524,40.198,2010
002401.SZ,0,0,0,0,0,0,0,42.5503,54.385,49.9426,45.5953,28.4904,30.4631,28.1905,34.5317,35.7564,41.1106,44.4673,57.7289,58.9497,2010
002402.SZ,0,0,0,0,0,0,0,62.4459,50.141,50.1671,50.9343,16.4241,17.8195,18.7332,25.2921,25.7853,28.3118,32.7384,36.0822,53.6123,2010
002403.SZ,0,0,0,0,0,0,0,85.3003,78.6079,74.3367,70.586,24.6024,24.2126,29.7192,29.6347,38.4104,39.1259,38.0318,48.297,51.8268,2010
002404.SZ,0,0,0,0,0,0,0,74.7616,59.7495,58.5525,49.6991,17.2551,18.217,17.9329,22.1361,31.7083,36.5404,40.2741,44.4529,39.9423,2010
002405.SZ,0,0,0,0,0,0,0,34.2386,15.3768,21.2835,17.4062,7.1318,10.8054,11.4005,13.4756,15.4668,20.4907,23.0614,29.8499,19.6669,2010
002406.SZ,0,0,0,0,0,0,0,70.7384,51.7199,43.4271,36.1015,7.4663,6.3103,6.9202,10.558,11.3135,12.0003,10.995,13.8731,13.0575,2010
002407.SZ,0,0,0,0,0,67.3922,70.3819,63.5521,55.0878,61.4842,62.3483,14.6162,33.7391,32.4189,39.6747,47.6776,38.5601,45.2753,54.544,50.7444,2010
002408.SZ,0,0,0,0,0,0,0,29.5388,33.4409,54.0191,42.1666,5.7855,4.3551,28.0608,36.8326,43.1442,30.4066,30.8421,30.842,35.3277,2010
002409.SZ,0,0,0,0,0,0,0,60.0762,43.8762,43.1592,40.1185,11.2675,12.8987,8.9087,10.1122,24.3153,21.065,17.246,12.0009,10.5552,2010
002410.SZ,0,0,0,0,0,0,0,39.0449,36.0541,24.0991,26.7315,7.0345,9.5646,8.7073,11.6946,11.8931,10.6305,32.7217,34.9992,41.4529,2010
002411.SZ,0,0,0,0,0,0,0,82.2478,65.8594,62.1567,57.3189,16.8046,24.0339,28.4904,33.5777,43.0393,40.7483,53.1434,53.2355,53.5012,2010
002412.SZ,0,0,0,0,0,0,0,68.2261,49.6341,39.3933,27.3816,5.1927,5.854,7.3676,16.2212,15.6887,9.1885,24.8378,28.2978,24.1896,2010
002413.SZ,0,0,0,0,0,0,0,76.4742,65.8788,56.8317,60.5887,35.0394,28.2852,19.1938,33.2674,24.9452,9.2696,6.3374,10.1475,12.2214,2010
002414.SZ,0,0,0,0,0,0,0,47.2822,32.3949,34.8454,35.7187,2.4409,2.8345,2.7402,12.5438,3.3435,25.4698,19.9447,20.0234,23.4713,2010
002415.SZ,0,0,0,0,0,0,0,29.2854,37.5236,29.2048,31.8493,13.847,18.0667,18.113,20.3754,30.1137,36.3466,40.7662,40.6563,40.1992,2010
002416.SZ,0,0,0,0,0,0,0,72.7427,77.015,55.5959,59.5816,11.3824,29.8761,46.7245,59.911,51.5437,57.1718,45.372,55.5532,50.1418,2010
002417.SZ,0,0,0,0,0,0,0,0,56.9569,58.1341,62.9245,29.6954,43.2298,38.506,46.333,62.9134,57.236,53.1008,10.4481,21.3964,2010
002418.SZ,0,0,0,0,0,0,0,0,59.0113,53.708,54.3599,33.4048,40.0843,45.8035,49.0174,49.8086,50.7713,69.8482,74.8514,76.9117,2010
002419.SZ,0,0,0,0,0,0,77.4226,77.495,78.2628,77.4207,77.0377,53.7042,58.5997,58.0714,58.8426,60.2747,60.2885,62.0661,60.8818,59.5743,2010
002420.SZ,0,0,0,0,0,0,0,0,52.9901,57.5575,55.7039,36.5262,46.3101,47.9589,52.6536,55.6217,59.0325,59.5786,71.0228,86.1149,2010
002421.SZ,0,0,0,0,0,0,0,56.7356,57.6919,46.5382,53.1885,37.9026,26.6108,36.7994,40.9423,32.8005,44.8126,38.3992,40.1747,50.8261,2010
002422.SZ,0,0,0,0,0,0,0,0,61.3251,55.1894,52.6186,19.7757,24.217,39.2927,44.1467,48.2599,50.566,51.0192,57.1874,55.8456,2010
002423.SZ,0,0,0,0,0,0,0,0,45.1162,53.141,45.5733,30.9298,32.7733,37.4232,39.7402,42.5344,47.6693,51.519,54.1105,55.0155,2010
002424.SZ,0,0,0,0,0,0,0,0,63.3572,54.9672,54.3337,34.0234,35.7243,36.9591,38.8538,34.1434,30.2104,27.6352,28.1063,34.3281,2010
002425.SZ,0,0,0,0,0,0,0,0,14.6629,27.5967,17.4719,5.4875,14.0017,15.0188,10.9874,9.0106,20.0623,17.7873,19.6206,18.2215,2010
002426.SZ,0,0,0,0,0,0,0,0,53.4014,21.5333,23.1605,27.6977,29.6095,32.6205,41.6716,40.9283,52.7403,47.6965,51.2936,55.9095,2010
002427.SZ,0,0,0,0,0,0,0,0,34.3226,42.0413,25.1659,17.6927,20.0978,47.0924,60.4653,56.096,29.7506,57.7767,77.1458,88.222,2010
002428.SZ,0,0,0,0,0,0,0,0,38.5104,44.6794,40.2237,1.4783,2.2393,18.1893,21.1044,20.2578,25.2624,18.7665,22.1809,19.4244,2010
002429.SZ,0,0,0,0,0,0,0,0,64.4675,48.6628,48.9581,15.3494,42.7266,38.0309,46.95,34.9486,48.7394,36.8738,50.2719,53.4801,2010
002430.SZ,0,0,0,0,0,0,0,0,70.4206,70.0871,65.6012,53.8143,51.3188,57.6351,63.1535,58.0581,57.8367,62.34,54.8074,49.6552,2010
002431.SZ,0,0,0,0,0,0,0,0,60.8954,51.7889,46.688,24.1028,41.3804,54.281,62.5584,67.4757,64.776,66.727,63.1784,67.493,2010
002432.SZ,0,0,0,0,0,0,0,0,21.2479,32.1593,24.9978,5.1414,7.2855,7.4184,19.9528,24.3095,25.7262,34.5715,34.7484,20.0139,2010
002433.SZ,0,0,0,0,0,0,0,0,41.268,28.8324,32.0617,2.0963,27.548,12.1255,20.1189,15.9962,23.1544,31.0655,38.3593,38.6909,2010
002434.SZ,0,0,0,0,0,0,0,0,52.8179,51.069,52.7484,15.75,27.8159,31.9241,38.1609,44.3873,60.2377,42.8432,32.3177,38.2398,2010
002435.SZ,0,0,0,0,0,0,0,0,71.3474,65.8955,60.8175,30.921,30.6882,29.1901,32.3805,37.4223,38.065,13.9709,21.6252,31.4008,2010
002436.SZ,0,0,0,0,0,0,0,45.7182,54.9034,57.4747,61.5141,13.2413,11.8675,16.4238,29.4508,34.4834,40.1911,42.3144,44.1878,43.9399,2010
002437.SZ,0,0,0,0,0,0,0,0,35.7973,30.5023,35.0182,3.3597,4.9695,7.9462,15.7868,36.9774,58.2516,53.3074,53.084,53.638,2010
002438.SZ,0,0,0,0,0,0,59.1145,59.2711,57.1566,54.9739,54.604,18.2763,28.4459,27.8262,28.1529,25.7958,35.4601,39.4345,40.7882,45.2949,2010
002439.SZ,0,0,0,0,0,0,0,0,64.3449,45.0606,37.7536,15.9142,15.7839,22.3593,27.1924,32.7258,36.3595,30.5862,25.6886,26.0549,2010
002440.SZ,0,0,0,0,0,0,0,0,64.2806,54.8827,41.7764,7.6196,18.3645,17.3941,20.7015,22.2278,18.5941,17.1056,19.436,18.4671,2010
002441.SZ,0,0,0,0,0,0,0,0,57.5145,45.6378,49.1619,26.9147,30.4808,35.0339,40.2118,40.1351,37.5887,23.9696,27.2564,27.7313,2010
002442.SZ,0,0,0,0,0,0,0,0,59.2642,63.8006,55.6883,38.6002,44.5648,54.3148,63.5883,64.0169,62.7509,57.5604,61.8515,56.5398,2010
002443.SZ,0,0,0,0,0,0,0,0,74.3192,70.3336,61.9408,34.7783,38.689,36.2529,22.5093,21.7479,23.129,35.1621,30.6325,35.8145,2010
002444.SZ,0,0,0,0,0,0,0,0,68.3769,53.1524,34.5297,9.293,17.0876,21.5351,21.6531,27.2365,25.5056,19.0723,23.0729,26.5044,2010
002445.SZ,0,0,0,0,0,0,0,0,61.0078,65.3084,49.0942,22.1993,49.5572,53.3906,57.9528,58.513,40.8265,41.6665,44.0507,57.2046,2010
002446.SZ,0,0,0,0,0,0,74.2893,72.6751,66.2473,57.4736,58.6477,22.0289,22.0056,19.7177,21.5282,18.9615,21.6064,24.9812,25.676,47.6138,2010
002447.SZ,0,0,0,0,0,0,0,0,41.8975,35.3084,36.0506,16.4165,40.7922,46.911,54.2534,34.4787,27.541,13.8831,24.3818,19.2655,2010
002448.SZ,0,0,0,0,0,0,78.6143,75.0216,64.6533,62.9204,57.2843,28.1678,30.1832,17.8254,23.8174,22.9952,20.7593,19.1519,36.1605,33.8426,2010
002449.SZ,0,0,0,0,0,0,0,0,53.0657,40.6746,34.4602,10.6752,12.9883,27.2496,30.8602,34.0701,32.946,48.5358,49.4003,43.4513,2010
002450.SZ,0,0,0,0,0,0,0,0,40.9083,56.9452,51.1528,22.2815,44.5879,46.9912,52.3021,55.6232,49.833,40.9561,47.3785,46.9977,2010
002451.SZ,0,0,0,0,0,0,0,0,46.3726,45.9509,39.3254,22.2456,32.5271,39.7395,47.8961,56.9306,61.4285,62.0558,59.8589,58.3866,2010
002452.SZ,0,0,0,0,0,0,0,0,54.2535,48.0303,41.1159,14.6473,20.3732,17.0484,16.4834,15.7738,32.3951,53.4003,51.7493,53.271,2010
002453.SZ,0,0,0,0,0,0,0,0,54.4014,62.2028,58.2863,24.2326,30.2473,39.1358,32.382,36.9055,33.4784,49.4608,57.1445,62.3839,2010
002454.SZ,0,0,0,0,0,0,0,45.5218,59.8306,51.1901,55.0258,22.7983,27.0337,27.1041,31.7489,34.4732,38.7265,39.265,45.2687,39.298,2010
002455.SZ,0,0,0,0,0,0,0,87.3062,71.0858,62.3876,58.7908,38.6044,46.1902,52.7655,61.3,61.5379,57.0581,56.5095,49.2606,52.6936,2010
002456.SZ,0,0,0,0,0,0,0,0,35.9218,45.0455,46.3366,28.3166,59.1334,72.9197,65.6868,58.8883,62.4102,65.6888,70.2046,77.0781,2010
002457.SZ,0,0,0,0,0,0,0,0,50.3364,50.4347,45.7099,19.422,17.3961,17.5362,28.9802,22.2291,27.2273,37.1205,34.2816,34.6125,2010
002458.SZ,0,0,0,0,0,0,0,0,53.8397,51.2081,57.3394,27.5323,14.45,37.2363,56.9641,61.2383,81.6818,23.883,42.8636,30.5443,2010
002459.SZ,0,0,0,0,0,0,0,0,87.1439,73.1623,74.5147,37.5724,41.5769,59.1622,68.1391,13.4677,10.217,7.8775,12.0089,14.3955,2010
002460.SZ,0,0,0,0,0,0,0,0,40.047,45.7374,36.6336,7.4594,10.8775,22.6444,25.3436,28.994,25.4937,34.6108,49.4547,41.0004,2010
002461.SZ,0,0,0,0,0,0,57.131,50.9137,43.3683,43.0877,39.5497,41.1194,41.5236,42.608,42.4175,46.4942,47.0705,45.9453,29.3008,32.2099,2010
002462.SZ,0,0,0,0,0,0,0,0,32.7411,35.2969,38.5224,28.2012,30.9378,41.2642,53.2568,63.1736,62.5939,60.2246,65.2654,65.5983,2010
002463.SZ,0,0,0,0,52.9565,46.056,43.9266,0,58.6559,47.515,40.4943,24.4456,24.0176,26.7282,29.6767,40.8449,40.617,36.7903,41.7886,39.2345,2010
002464.SZ,0,0,0,0,0,0,32.2169,51.5045,44.9228,36.2695,40.9735,7.1874,8.9888,8.8318,10.2243,16.4923,57.177,44.4413,54.2457,53.5463,2010
002465.SZ,0,0,0,0,0,0,0,0,58.5325,48.498,41.2676,9.0938,9.8641,8.5269,17.2106,36.5519,29.7002,33.9573,27.5228,23.2091,2010
002466.SZ,0,0,0,0,0,0,0,0,38.1481,33.5794,38.8519,9.1271,12.3362,35.5336,48.4542,22.5841,45.8231,48.2906,40.3864,73.2553,2010
002467.SZ,0,0,0,0,0,0,21.1653,47.5578,18.9361,16.2979,20.3154,8.0218,9.8376,17.8007,17.1739,15.8591,16.1068,29.9885,19.9602,22.0015,2010
002468.SZ,0,0,0,0,0,0,0,0,62.586,51.8949,59.144,26.1317,41.2562,47.4658,50.681,52.8216,51.6147,31.6671,23.0779,27.8129,2010
002469.SZ,0,0,0,0,0,0,0,0,38.4742,36.9572,29.011,12.0309,18.3357,17.8346,15.863,24.4687,17.2854,16.8596,23.0262,22.3456,2010
002470.SZ,0,0,0,0,0,0,0,0,62.8273,51.4498,67.028,37.596,42.6516,47.0788,52.2949,36.519,30.8398,35.4179,40.2747,44.7157,2010
002471.SZ,0,0,0,0,0,0,0,0,77.4431,75.0152,73.8981,53.0298,59.5026,61.2394,59.9113,63.3757,68.0639,66.2605,68.7385,70.0088,2010
002472.SZ,0,0,0,0,0,0,0,0,72.9221,68.5668,65.5142,17.9976,23.0447,23.3015,33.5092,35.2501,25.0539,22.8187,54.4335,53.5288,2010
002473.SZ,0,0,0,0,0,0,0,0,61.7906,54.7876,36.5392,8.2331,6.3585,11.2173,7.0916,11.1356,18.8348,23.0535,25.0857,20.7939,2010
002474.SZ,0,0,0,0,0,0,0,63.1676,41.9192,35.4533,19.8082,4.6644,6.175,11.5036,14.5401,19.5577,27.5122,33.8254,44.6749,42.0882,2010
002475.SZ,0,0,0,0,0,0,0,0,40.0719,35.8401,29.7318,16.4542,33.0442,37.3437,49.113,48.7779,49.2626,42.114,48.2074,54.2421,2010
002476.SZ,0,0,0,0,0,0,0,0,62.6577,55.9118,51.9863,6.4665,6.3849,7.5129,10.3668,16.8455,28.8901,28.573,22.5235,31.7843,2010
002477.SZ,0,0,0,0,0,0,0,0,57.363,61.07,43.6184,12.6673,23.8053,50.8018,64.4137,60.2253,53.722,60.2897,71.8109,87.8854,2010
002478.SZ,0,0,0,0,0,0,0,0,60.5759,68.394,52.6854,34.4423,13.886,18.4695,22.2505,23.0141,21.4847,19.8424,30.2576,30.7522,2010
002479.SZ,0,0,0,0,0,0,0,0,68.3866,58.5406,51.5139,7.1893,9.3186,25.4888,35.7757,35.2415,37.1644,37.6705,37.4684,31.3915,2010
002480.SZ,0,0,0,0,0,0,0,0,61.6827,62.3803,64.2319,45.8975,48.5613,49.8201,50.3476,44.7869,52.5431,49.13,56.1303,64.9284,2010
002481.SZ,0,0,0,0,0,0,0,0,73.0535,67.8143,58.7057,13.3049,32.464,38.1404,43.1337,36.6804,38.7419,41.392,40.2749,32.1825,2010
002482.SZ,0,0,0,0,0,0,0,0,63.3804,67.8071,60.7078,29.3992,48.3481,55.7169,57.5593,62.1862,56.5035,60.2219,56.6398,65.9778,2010
002483.SZ,0,0,0,0,0,0,0,0,64.9874,77.6465,66.0113,20.2767,21.2963,23.9506,24.3589,31.3718,41.1788,39.2913,34.0175,34.8598,2010
002484.SZ,0,0,0,0,0,0,0,0,50.954,43.9731,43.0054,13.8091,10.6649,11.7473,14.5032,13.8897,13.5082,11.4889,16.0756,15.2603,2010
002485.SZ,0,0,0,0,0,0,0,0,69.8927,55.314,53.4884,19.8968,12.2095,23.3736,28.2007,28.3801,28.4459,19.1797,13.4143,31.8011,2010
002486.SZ,0,0,0,0,0,0,0,0,47.6275,45.0525,41.6188,15.2074,17.9805,13.7611,15.9774,36.7307,42.1157,42.5946,35.2762,14.343,2010
002487.SZ,0,0,0,0,0,0,0,0,57.0604,49.6008,53.1466,7.1673,3.9546,7.9985,21.6387,21.6524,32.005,33.8653,36.902,38.467,2010
002488.SZ,0,0,0,0,0,0,0,0,63.9493,67.0616,65.1331,35.1893,41.8976,52.4799,62.4352,54.1811,56.4477,66.1655,42.267,44.7862,2010
002489.SZ,0,0,0,0,0,0,0,77.072,72.137,74.5639,59.6764,26.2695,21.8245,29.1651,35.7277,41.7393,41.7818,48.2801,60.5005,52.1737,2010
002490.SZ,0,0,0,0,0,0,56.7708,63.0891,62.986,66.72,59.6625,40.1885,39.1551,44.1274,52.7723,54.5,56.6227,67.331,68.9636,69.5172,2010
002491.SZ,0,0,0,0,0,0,0,0,59.9945,54.0909,56.8985,28.3391,36.1969,48.5971,57.6633,57.3911,45.0254,55.3161,46.1836,50.1542,2010
002492.SZ,0,0,0,0,0,0,0,0,60.7313,67.098,61.3423,28.9367,22.3722,18.6577,22.4256,27.4417,25.1846,23.655,22.346,19.4797,2010
002493.SZ,0,0,0,0,0,0,0,0,77.683,80.3647,69.1687,42.8561,49.7553,62.2378,66.7875,71.6301,65.6219,63.6332,58.5103,70.5318,2010
002494.SZ,0,0,0,0,0,0,0,0,59.4531,49.4203,35.0436,4.4976,5.6007,5.6334,26.3956,34.0398,38.3494,20.8337,28.0791,24.6708,2010
002495.SZ,0,0,0,0,0,0,0,0,34.4813,31.9402,21.2222,3.4865,3.1868,2.9785,3.6613,2.7656,7.2293,5.0893,7.2823,9.821,2010
002496.SZ,0,0,0,0,0,0,0,0,77.5682,57.722,48.7558,13.6311,27.3022,36.9855,46.464,49.7781,41.4277,48.3285,48.2456,42.843,2010
002497.SZ,0,0,0,0,0,0,0,0,39.0234,34.719,29.2552,7.5828,7.3675,18.3704,19.7639,18.7932,17.2517,20.0868,34.8269,36.916,2010
002498.SZ,0,0,0,0,0,0,0,0,67.9704,61.9264,47.8866,19.1923,21.3939,19.0109,18.1692,28.3909,33.4025,31.0281,25.5354,29.2313,2010
002499.SZ,0,0,0,0,0,0,0,0,64.8437,66.8484,53.5992,20.8736,23.9495,31.9333,31.2528,42.0188,27.2648,28.5985,53.7133,84.1085,2010
002500.SZ,0,0,0,69.7551,84.4568,0,50.8532,66.4467,79.8782,69.2661,76.892,62.9512,51.938,50.1395,55.6011,71.3467,72.559,72.8869,74.3207,77.2959,2010
002501.SZ,0,0,0,0,0,0,0,0,88.5137,64.8196,64.658,36.2499,43.8415,60.4421,32.4326,48.7214,56.4912,62.2357,47.4955,67.7016,2010
002502.SZ,0,0,0,0,0,0,0,0,57.3419,53.0971,46.2398,1.7717,1.4917,5.9417,3.3204,6.9454,6.8284,12.3189,7.1215,11.5057,2010
002503.SZ,0,0,0,0,0,0,0,0,34.7478,33.5366,38.5836,10.8845,17.4795,20.219,19.8866,26.5118,36.6526,27.4047,42.2052,44.9657,2010
002504.SZ,0,0,0,0,0,36.9189,25.6021,35.7698,39.9287,51.3476,49.9594,12.8636,12.3527,19.6823,28.9638,73.3971,77.9652,81.41,80.6286,78.9854,2010
002505.SZ,0,0,0,0,0,0,0,0,41.5407,40.6876,31.5657,5.03,5.7724,33.0658,35.9108,11.4377,30.276,64.6025,59.3529,60.8547,2010
002506.SZ,0,0,0,0,0,0,0,73.9429,45.0199,55.4933,55.754,31.3118,56.4053,84.6269,104.4356,89.5751,75.7684,79.418,79.3129,77.2221,2010
002507.SZ,0,0,0,0,0,0,0,0,78.893,56.6953,47.2707,15.1427,18.2241,15.2082,20.0231,16.9366,17.1729,18.938,22.3956,17.0262,2010
002508.SZ,0,0,0,0,0,0,0,0,65.447,31.2975,34.9411,18.6028,21.3274,25.3579,27.1544,31.5632,37.0099,35.6958,33.6732,35.1601,2010
002509.SZ,0,0,0,0,0,0,0,0,47.1762,42.7527,37.8373,14.4076,7.2873,9.0372,8.9936,17.1832,19.6114,39.2277,41.8272,48.5299,2010
002510.SZ,0,0,0,0,0,0,0,0,81.5771,74.3829,71.2352,40.48,33.614,43.9423,47.8296,52.0822,51.5476,51.7528,49.1397,54.3265,2010
002511.SZ,0,0,0,0,0,0,0,0,77.0458,71.1273,64.5143,38.3824,26.3549,35.6181,49.2011,48.3555,46.4388,40.2458,47.4443,35.6529,2010
002512.SZ,0,0,0,0,0,0,0,0,56.3963,52.1705,45.4741,6.5758,16.8359,20.1798,18.8397,27.4277,43.3609,53.1042,60.2472,78.4822,2010
002513.SZ,0,0,0,0,0,0,0,0,79.4178,60.826,62.8818,34.876,34.9416,49.3209,54.1666,55.9954,40.3131,38.005,37.1793,53.0149,2010
002514.SZ,0,0,0,0,0,0,0,0,40.563,36.555,40.9577,18.3745,9.4708,10.8831,18.6249,21.3118,27.7708,39.1624,46.1449,49.5108,2010
002515.SZ,0,0,0,0,0,0,0,0,62.347,54.6304,33.5018,7.8803,8.4922,21.3407,23.6068,7.6676,3.1127,5.1769,10.2064,7.7848,2010
002516.SZ,0,0,0,0,0,0,0,0,60.1671,55.7389,56.3327,12.4766,14.0293,14.3157,37.1557,44.7457,66.5797,47.1674,16.5389,11.8335,2010
002517.SZ,0,0,0,0,0,0,0,0,66.6534,65.375,51.4203,7.1807,5.3527,6.8348,22.7401,27.5612,43.3091,16.5426,16.9143,15.728,2010
002518.SZ,0,0,0,0,0,0,0,0,62.4599,57.7948,54.9481,19.7819,17.2743,20.8629,29.7712,27.3348,30.0407,29.2435,40.5427,31.5283,2010
002519.SZ,0,0,0,0,0,0,0,0,53.2764,33.3647,39.0631,26.4011,23.1062,28.9124,27.2608,17.0732,45.2165,25.0558,30.2163,33.8464,2010
002520.SZ,0,0,0,0,0,0,0,0,53.7134,37.1172,41.2273,19.0954,20.3495,22.6784,34.822,48.2261,29.5359,26.5839,31.8323,48.6632,2010
002521.SZ,0,0,0,0,0,0,0,0,83.9792,58.934,57.828,23.0479,20.5802,26.9767,34.6976,36.2879,18.2096,19.3883,23.4016,22.5591,2010
002522.SZ,0,0,0,0,0,0,0,0,67.1408,59.2174,58.175,9.9563,13.0076,14.4721,17.9756,21.8017,24.4103,23.7475,28.9623,36.2906,2010
